STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Arkansas,Saline,5125010507,5125,47.546169122281285,1453386.5945619075,5.325361041531342,1009223.0,18.473684210526333,1009223.0
Arkansas,Saline,5125010508,5125,63.778197947510485,1987417.4721898409,5.395767347771735,2131575.0,18.47368421052631,2131575.0
Arkansas,Saline,5125010509,5125,64.01008407358519,1996562.1579500036,5.31059101156149,239901.0,18.473684210526315,239901.0
Arkansas,Saline,5125010511,5125,77.83168634725838,2712164.3671301533,5.310591011561487,809089.0,18.47368421052632,809089.0
Arkansas,Saline,5125010512,5125,34.592653371862106,1130122.5790633108,5.310591011561486,502774.0,18.47368421052633,502774.0
Arkansas,Saline,5125010513,5125,30.70291225191157,1043577.650476915,5.132007055086672,1130155.0,18.47368421052631,1130155.0
Arkansas,Saline,5125010514,5125,37.76295292117061,1203948.231477704,5.11815606180397,552759.0,18.473684210526315,552759.0
Arkansas,Saline,5125010515,5125,47.496224418203646,1451623.5850917639,5.642814409219387,6257.0,18.473684210526315,6257.0
Arkansas,Saline,5125010516,5125,53.432509245716055,1622980.832527698,5.642814409219384,60466.0,18.473684210526315,60466.0
Arkansas,Saline,5125010517,5125,70.78948307231279,2298160.252044127,5.642149219591412,990210.0,18.473684210526304,990210.0
Arkansas,Saline,5125010518,5125,37.89970627757364,1207219.203295492,5.310591011561487,11463.0,18.47368421052632,11463.0
Arkansas,Saline,5125010519,5125,54.248272745650645,1648089.8774430363,5.310591011561488,55773.0,18.473684210526315,55773.0
Arkansas,Saline,5125010520,5125,17.028765771229473,744011.8862745822,5.310591011561488,23771.0,18.473684210526315,23771.0
Arkansas,Saline,5125010601,5125,55.714506558215305,1695061.0346813796,5.310591011561492,51006.0,18.47368421052631,51006.0
Arkansas,Saline,5125010602,5125,29.7063964896008,1021455.8396362618,5.220374816937931,999866.0,18.47368421052631,999866.0
Arkansas,Scott,5127950100,5127,90.84466007872237,4213037.169735193,5.630185949071891,104438444.0,15.338303606055437,104438444.0
Arkansas,Scott,5127950200,5127,87.24031726778686,3606288.485148336,5.63118659030136,14002729.0,15.42105263157895,14002729.0
Arkansas,Scott,5127950300,5127,75.83270902453235,2580815.7779541616,5.675044368360258,57506706.0,15.420708602226584,57506706.0
Arkansas,Searcy,5129970100,5129,81.51451369317304,2991764.7494840384,5.270317749886422,10314724.0,8.206540809144975,10314724.0
Arkansas,Searcy,5129970200,5129,90.03603153651315,4054196.1040583863,4.997533193449686,5775808.0,8.160923139212354,5775808.0
Arkansas,Searcy,5129970300,5129,71.40784607517867,2329410.489248045,5.070872842645511,7127097.0,8.105206125601764,7127097.0
Arkansas,Sebastian,5131000100,5131,84.28168813099782,3250921.4894270054,6.956709251102533,391323.0,24.52631578947368,391323.0
Arkansas,Sebastian,5131000200,5131,66.02570963100376,2082108.311030602,7.242100599105824,1548856.0,24.526315789473685,1548856.0
Arkansas,Sebastian,5131000300,5131,85.72889538962815,3411643.990240258,6.560548098187498,10371.0,24.52631578947368,10371.0
Arkansas,Sebastian,5131000400,5131,70.08193309787973,2263803.5347627425,6.739061943003537,0.0,24.52631578947369,0.0
Arkansas,Sebastian,5131000501,5131,77.27991628316269,2674561.9920760505,6.870061768930566,387.0,24.52631578947368,387.0
Arkansas,Sebastian,5131000502,5131,66.17792206247844,2088502.271569627,6.93570445105482,8882.0,24.52631578947368,8882.0
Arkansas,Sebastian,5131000600,5131,89.18459324795168,3902303.710408309,5.884239092805428,766970.0,24.526315789473674,766970.0
Arkansas,Sebastian,5131000700,5131,67.95571569571783,2164050.515304188,6.357094714183865,3476.0,24.526315789473696,3476.0
Arkansas,Sebastian,5131000800,5131,62.07056473190397,1919986.0451077416,6.357094714183861,0.0,24.52631578947369,0.0
Arkansas,Sebastian,5131001001,5131,65.85922728407833,2074471.9324585423,6.357094714183864,0.0,24.526315789473696,0.0
Arkansas,Sebastian,5131001002,5131,29.42337649982757,1015813.5027712006,6.357094714183866,2317.0,24.526315789473685,2317.0
Arkansas,Sebastian,5131001101,5131,71.46492573698168,2332362.917182507,6.357094714183868,15585.0,24.526315789473674,15585.0
Arkansas,Sebastian,5131001102,5131,58.84080720155065,1801791.5333390816,5.913381857585309,546538.0,24.526315789473685,546538.0
Arkansas,Sebastian,5131001201,5131,67.94858073799246,2163840.548322656,6.357094714183867,8882.0,24.526315789473685,8882.0
Arkansas,Sebastian,5131001202,5131,65.32648377391698,2049468.363557144,6.357094714183866,0.0,24.52631578947369,0.0
Arkansas,Sebastian,5131001301,5131,61.22863972030965,1887562.845517962,5.549791857875173,71576.0,24.52631578947368,71576.0
Arkansas,Sebastian,5131001305,5131,73.92410783299442,2467061.112564683,5.549791857875173,509265.0,24.52631578947368,509265.0
Arkansas,Sebastian,5131001306,5131,64.9114670662243,2032452.485839117,6.060627908088827,2628402.0,24.526315789473685,2628402.0
Arkansas,Sebastian,5131001307,5131,71.93940042571914,2356196.778772121,5.554163015528239,2139081.0,24.52631578947369,2139081.0
Arkansas,Sebastian,5131001308,5131,36.70816833743593,1179460.2871029917,5.549791857875176,1001578.0,24.52631578947368,1001578.0
Arkansas,Sebastian,5131001309,5131,74.46279714126025,2497863.1861118986,6.357094714183864,7339.0,24.52631578947369,7339.0
